count [L.N(Gp)+L.N(Gn) = 4 middle] : , 5542
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 9437
count [L.N(Gp)+L.N(Gn) = 5] : , 292
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 8
0.17312
count [L.N(Gp)+L.N(Gn) = 2] : , 4556
count [L.N(Gp)+L.N(Gn) = 3] : , 21761
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 5990
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 8463
count [L.N(Gp)+L.N(Gn) = 5] : , 230
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.215189
count [L.N(Gp)+L.N(Gn) = 2] : , 6673
count [L.N(Gp)+L.N(Gn) = 3] : , 24337
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 352
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 9606
count [L.N(Gp)+L.N(Gn) = 5] : , 32
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 2
0.239774
count [L.N(Gp)+L.N(Gn) = 2] : , 7550
count [L.N(Gp)+L.N(Gn) = 3] : , 23938
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 671
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 8794
count [L.N(Gp)+L.N(Gn) = 5] : , 47
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 3
0.253195
count [L.N(Gp)+L.N(Gn) = 2] : , 8063
count [L.N(Gp)+L.N(Gn) = 3] : , 23782
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 801
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 8293
count [L.N(Gp)+L.N(Gn) = 5] : , 61
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 4
0.252598
count [L.N(Gp)+L.N(Gn) = 2] : , 8022
count [L.N(Gp)+L.N(Gn) = 3] : , 23736
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1004
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 8155
count [L.N(Gp)+L.N(Gn) = 5] : , 83
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 5
0.267429
count [L.N(Gp)+L.N(Gn) = 2] : , 8512
count [L.N(Gp)+L.N(Gn) = 3] : , 23317
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1133
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7929
count [L.N(Gp)+L.N(Gn) = 5] : , 109
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 6
0.278481
count [L.N(Gp)+L.N(Gn) = 2] : , 8871
count [L.N(Gp)+L.N(Gn) = 3] : , 22984
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1284
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7746
count [L.N(Gp)+L.N(Gn) = 5] : , 115
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 7
0.282804
count [L.N(Gp)+L.N(Gn) = 2] : , 9050
count [L.N(Gp)+L.N(Gn) = 3] : , 22951
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1334
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7547
count [L.N(Gp)+L.N(Gn) = 5] : , 118
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 8
0.307335
count [L.N(Gp)+L.N(Gn) = 2] : , 9855
count [L.N(Gp)+L.N(Gn) = 3] : , 22211
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1384
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7402
count [L.N(Gp)+L.N(Gn) = 5] : , 148
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 9
0.294678
count [L.N(Gp)+L.N(Gn) = 2] : , 9430
count [L.N(Gp)+L.N(Gn) = 3] : , 22571
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1619
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7217
count [L.N(Gp)+L.N(Gn) = 5] : , 163
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 10
0.308899
count [L.N(Gp)+L.N(Gn) = 2] : , 9882
count [L.N(Gp)+L.N(Gn) = 3] : , 22109
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 1868
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6972
count [L.N(Gp)+L.N(Gn) = 5] : , 169
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 11
0.302311
count [L.N(Gp)+L.N(Gn) = 2] : , 9667
count [L.N(Gp)+L.N(Gn) = 3] : , 22310
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 2017
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6838
count [L.N(Gp)+L.N(Gn) = 5] : , 168
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.225657
count [L.N(Gp)+L.N(Gn) = 2] : , 6978
count [L.N(Gp)+L.N(Gn) = 3] : , 23945
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 10077
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 2
0.227448
count [L.N(Gp)+L.N(Gn) = 2] : , 7037
count [L.N(Gp)+L.N(Gn) = 3] : , 23902
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 10061
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 3
0.22791
count [L.N(Gp)+L.N(Gn) = 2] : , 7052
count [L.N(Gp)+L.N(Gn) = 3] : , 23890
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 10058
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 4
0.228201
count [L.N(Gp)+L.N(Gn) = 2] : , 7061
count [L.N(Gp)+L.N(Gn) = 3] : , 23881
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 10058
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 5
0.228341
count [L.N(Gp)+L.N(Gn) = 2] : , 7066
count [L.N(Gp)+L.N(Gn) = 3] : , 23879
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 10055
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.355056
count [L.N(Gp)+L.N(Gn) = 2] : , 11997
count [L.N(Gp)+L.N(Gn) = 3] : , 21792
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7211
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 2
0.365769
count [L.N(Gp)+L.N(Gn) = 2] : , 12412
count [L.N(Gp)+L.N(Gn) = 3] : , 21522
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7066
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.369407
count [L.N(Gp)+L.N(Gn) = 2] : , 12616
count [L.N(Gp)+L.N(Gn) = 3] : , 21536
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6848
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 2
0.385955
count [L.N(Gp)+L.N(Gn) = 2] : , 13256
count [L.N(Gp)+L.N(Gn) = 3] : , 21090
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6654
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 3
0.390916
count [L.N(Gp)+L.N(Gn) = 2] : , 13453
count [L.N(Gp)+L.N(Gn) = 3] : , 20961
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6586
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 4
0.399861
count [L.N(Gp)+L.N(Gn) = 2] : , 13806
count [L.N(Gp)+L.N(Gn) = 3] : , 20721
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6473
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 5
0.402974
count [L.N(Gp)+L.N(Gn) = 2] : , 13930
count [L.N(Gp)+L.N(Gn) = 3] : , 20638
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 6432
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.199939
count [L.N(Gp)+L.N(Gn) = 2] : , 5857
count [L.N(Gp)+L.N(Gn) = 3] : , 23437
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 11706
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 2
0.199939
count [L.N(Gp)+L.N(Gn) = 2] : , 5857
count [L.N(Gp)+L.N(Gn) = 3] : , 23437
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 11706
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 3
0.199939
count [L.N(Gp)+L.N(Gn) = 2] : , 5857
count [L.N(Gp)+L.N(Gn) = 3] : , 23437
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 11706
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 4
0.199939
count [L.N(Gp)+L.N(Gn) = 2] : , 5857
count [L.N(Gp)+L.N(Gn) = 3] : , 23437
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 11706
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 5
0.199939
count [L.N(Gp)+L.N(Gn) = 2] : , 5857
count [L.N(Gp)+L.N(Gn) = 3] : , 23437
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 11706
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.344822
count [L.N(Gp)+L.N(Gn) = 2] : , 11615
count [L.N(Gp)+L.N(Gn) = 3] : , 22069
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7316
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 2
0.353379
count [L.N(Gp)+L.N(Gn) = 2] : , 11958
count [L.N(Gp)+L.N(Gn) = 3] : , 21881
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7161
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 3
0.356477
count [L.N(Gp)+L.N(Gn) = 2] : , 12091
count [L.N(Gp)+L.N(Gn) = 3] : , 21827
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7082
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 4
0.358201
count [L.N(Gp)+L.N(Gn) = 2] : , 12162
count [L.N(Gp)+L.N(Gn) = 3] : , 21791
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7047
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 5
0.36019
count [L.N(Gp)+L.N(Gn) = 2] : , 12236
count [L.N(Gp)+L.N(Gn) = 3] : , 21735
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7029
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 6
0.361936
count [L.N(Gp)+L.N(Gn) = 2] : , 12304
count [L.N(Gp)+L.N(Gn) = 3] : , 21691
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 7005
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 1
0.206373
count [L.N(Gp)+L.N(Gn) = 2] : , 6088
count [L.N(Gp)+L.N(Gn) = 3] : , 23412
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 11500
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
epoch, 2
0.207368
count [L.N(Gp)+L.N(Gn) = 2] : , 6124
count [L.N(Gp)+L.N(Gn) = 3] : , 23408
count [L.N(Gp)+L.N(Gn) = 4 middle] : , 0
count [L.N(Gp)+L.N(Gn) = 4 high low] : , 11468
count [L.N(Gp)+L.N(Gn) = 5] : , 0
count [L.N(Gp)+L.N(Gn) = 6] : , 0
